,POINT_ID,LC1,LU1,geometry,NUTS0
5360,45602960,C21,U120,POINT (378433.4029833429 5507101.69016292),CZ
5361,45503040,C10,U120,POINT (373828.1814750048 5587575.59667417),CZ
5362,45563006,C32,U120,POINT (377525.6274976878 5553256.295338834),CZ
5363,45622986,C22,U120,POINT (382168.8821795674 5532901.280833928),CZ
5364,45582938,B11,U111,POINT (374969.58016503 5485290.542879687),CZ
5365,45583054,E20,U111,POINT (382753.4412896167 5600996.110475248),CZ
5366,45643050,C10,U120,POINT (388468.8877721035 5596599.262806782),CZ
5367,45483036,E20,U370,POINT (371563.3868379485 5583721.524447152),CZ
5368,45862920,B32,U111,POINT (401699.5596104231 5465447.448461611),CZ
5369,45862960,C32,U120,POINT (404368.5614359789 5505345.451879434),CZ
5370,45863024,E20,U111,POINT (408662.5571163158 5569175.750429616),CZ
5371,45702998,C22,U120,POINT (390954.1626669136 5544329.163678836),CZ
5372,45703066,C10,U120,POINT (395535.1327494449 5612148.691255176),CZ
5373,45763040,B16,U111,POINT (399765.0587747965 5585811.254545909),CZ
5374,45763046,B11,U111,POINT (400169.7465081795 5591795.073314645),CZ
5375,45823068,C10,U120,POINT (407641.1435825634 5613327.24552385),CZ
5376,45882934,B32,U111,POINT (404627.3379835025 5479277.147196584),CZ
5377,45722910,E20,U111,POINT (387069.8722765573 5456415.437416608),CZ
5378,45782966,C10,U120,POINT (396789.8966380297 5511870.72008012),CZ
5379,45842942,E20,U111,POINT (401171.1540138471 5487526.812618876),CZ
5380,45842944,C10,U120,POINT (401304.6428461983 5489521.715540715),CZ
5381,45842952,B11,U111,POINT (401838.8833742571 5497501.243385547),CZ
5382,45842974,C21,U120,POINT (403310.3929337364 5519444.274945037),CZ
5383,45903010,E20,U111,POINT (411710.8886133017 5554942.279260788),CZ
5384,45742952,Bx1,U111,POINT (391863.9824379082 5498176.615560712),CZ
5385,45742966,B71,U113,POINT (392799.8701821265 5512141.057230398),CZ
5386,45743056,C10,U120,POINT (398849.665587238 5601903.891456575),CZ
5387,45802908,C21,U120,POINT (394916.4665635259 5453881.584696944),CZ
5388,45702900,C21,U120,POINT (384410.409651897 5446574.112575877),CZ
5389,46042880,C33,U120,POINT (416994.9531777191 5424334.135724474),CZ
5390,46043058,H11,U420,POINT (428911.3315480575 5601858.77792),CZ
5391,45922918,E20,U111,POINT (407551.0615042966 5463047.815139334),CZ
5392,45982998,E20,U321,POINT (418884.8361084621 5542432.351312472),CZ
5393,46062872,C21,U120,POINT (418459.3420407315 5416219.246580422),CZ
5394,45943016,B11,U111,POINT (416104.4697953751 5560654.700216828),CZ
5395,46002994,B14,U111,POINT (420611.3307550332 5538307.622749018),CZ
5396,46003012,G11,U130,POINT (421820.594079676 5556258.56312802),CZ
5397,46003016,B35,U111,POINT (422089.6253909453 5560247.587038673),CZ
5398,46003084,C10,U120,POINT (426680.0940880437 5628057.349392402),CZ
5399,46122864,E20,U111,POINT (423913.5372465716 5407834.949618727),CZ
5400,46122966,C23,U120,POINT (430704.5355917456 5509570.413049982),CZ
5401,46083060,E30,U420,POINT (433036.6577259516 5603580.994906003),CZ
5402,46142892,C10,U120,POINT (427765.2528423228 5435629.783524241),CZ
5403,45963002,B15,U111,POINT (417158.4391425263 5546557.098911853),CZ
5404,46123082,B73,U113,POINT (438515.2701256361 5625245.726914884),CZ
5405,46022938,E20,U111,POINT (418858.5707525886 5482321.289029608),CZ
5406,46022958,C21,U120,POINT (420194.5425418367 5502268.694458478),CZ
5407,46023014,B11,U111,POINT (423950.1415868815 5558117.365351745),CZ
5408,46023054,E20,U111,POINT (426646.0426953861 5598006.074325831),CZ
5409,46322882,E20,U111,POINT (445054.1514650257 5424440.61362856),CZ
5410,46322922,Bx1,U111,POINT (447714.7705872103 5464335.166540721),CZ
5411,46322970,C22,U120,POINT (450922.0231873455 5512204.119549716),CZ
5412,46162896,B16,U111,POINT (430025.7838684596 5439484.596729254),CZ
5413,46162922,E20,U111,POINT (431755.8806007088 5465417.073735994),CZ
5414,46162940,B11,U111,POINT (432956.4006808218 5483369.455045729),CZ
5415,46163010,B11,U111,POINT (437646.4166641115 5553178.229945056),CZ
5416,46163058,B21,U113,POINT (440881.8757841662 5601042.359745373),CZ
5417,46222926,C10,U120,POINT (438007.08040206 5469000.893513096),CZ
5418,46222992,B52,U111,POINT (442422.2095671671 5534821.231499162),CZ
5419,46223112,C21,U120,POINT (450525.8561527125 5654476.530514303),CZ
5420,46282902,F20,U140,POINT (442393.4643526104 5444658.669147547),CZ
5421,46282964,C22,U120,POINT (446530.3345885699 5506491.88724465),CZ
5422,46283042,B11,U111,POINT (451772.1190679392 5584271.901300862),CZ
5423,46283052,B16,U111,POINT (452447.1237717308 5594243.017927461),CZ
5424,46182890,C10,U120,POINT (431621.9769961184 5433365.014242367),CZ
5425,46342876,B32,U111,POINT (446650.7441995779 5418321.08939868),CZ
5426,46342912,C33,U120,POINT (449043.4193160337 5454226.608926392),CZ
5427,46343086,C10,U120,POINT (460732.5520565813 5627734.858832794),CZ
5428,46343096,E20,U111,POINT (461410.5279218698 5637705.25651113),CZ
5429,46183000,A11,U370,POINT (438969.3674104008 5543070.373152805),CZ
5430,46183084,C33,U120,POINT (444636.0759063653 5626831.174103317),CZ
5431,46242950,B11,U111,POINT (441604.0362620073 5492801.128640446),CZ
5432,46243032,B32,U111,POINT (447107.6480822256 5574572.599527376),CZ
5433,46243034,B16,U111,POINT (447242.4550839167 5576566.88778418),CZ
5434,46243040,B13,U111,POINT (447647.0388264866 5582549.717470384),CZ
5435,46302896,E20,U111,POINT (443989.320429666 5438539.256023144),CZ
5436,46302906,B13,U111,POINT (444654.3787124224 5448512.979767948),CZ
5437,46303070,C31,U120,POINT (455658.9414766997 5612054.467599889),CZ
5438,46202848,C23,U420,POINT (430833.4945397261 5391335.704027328),CZ
5439,46202874,D20,U350,POINT (432555.0050527558 5417270.819272318),CZ
5440,46202946,C21,U120,POINT (437346.9102745077 5489082.730803401),CZ
5441,46203064,C21,U120,POINT (445277.6081074125 5606752.859096754),CZ
5442,46262924,B16,U111,POINT (441863.4893105266 5466735.697003447),CZ
5443,46382996,C32,U120,POINT (458650.9269043771 5537723.887435034),CZ
5444,46383032,B13,U111,POINT (461073.1803578614 5573620.565106284),CZ
5445,46443006,C10,U420,POINT (465308.0557060385 5547287.666511436),CZ
5446,46443042,B75,U415,POINT (467732.8817279868 5583183.166541301),CZ
5447,46502864,E20,U111,POINT (461812.7735059463 5405271.547737348),CZ
5448,46502958,B13,U111,POINT (468073.370437986 5499016.716809059),CZ
5449,46562868,A11,U111,POINT (468062.1364998866 5408855.525211274),CZ
5450,46582920,B11,U111,POINT (473514.8258669134 5460579.987573233),CZ
5451,46582968,E10,U370,POINT (476722.9215892417 5508445.393807862),CZ
5452,46402910,F40,U140,POINT (454894.7639922726 5451826.081730594),CZ
5453,46402934,E10,U111,POINT (456494.6930211669 5475761.128190339),CZ
5454,46402994,B52,U111,POINT (460511.6410112145 5535593.743210792),CZ
5455,46562970,B11,U111,POINT (474861.9109834392 5510575.510085014),CZ
5456,46562972,B32,U111,POINT (474995.9380303021 5512569.810404986),CZ
5457,46522860,C10,U111,POINT (463542.3940546085 5401146.817955113),CZ
5458,46462848,E20,U111,POINT (456763.8295288263 5389582.91011025),CZ
5459,46462992,A11,U370,POINT (466362.4426111043 5533191.908989867),CZ
5460,46463090,C21,U120,POINT (472974.5403722658 5630904.721154973),CZ
5461,46523036,B13,U111,POINT (475308.5834337361 5576656.229729445),CZ
5462,46583058,C32,U120,POINT (482779.3609677854 5598182.346699551),CZ
5463,46422886,E20,U111,POINT (455293.5440583425 5427754.588213401),CZ
5464,46422970,B32,U111,POINT (460896.9214107334 5511525.806069924),CZ
5465,46422994,E20,U321,POINT (462506.6719585005 5535457.905718721),CZ
5466,46423050,C23,U120,POINT (466277.7882929425 5591295.866089536),CZ
5467,46423062,B13,U111,POINT (467088.6069099869 5603260.565682216),CZ
5468,46482868,B35,U111,POINT (460083.238018389 5409396.263468418),CZ
5469,46542910,B11,U111,POINT (468858.6931227291 5450878.388978687),CZ
5470,46542934,B11,U111,POINT (470459.0717503339 5474812.425893769),CZ
5471,46602916,B11,U111,POINT (475243.0671801712 5456455.454567606),CZ
5472,46603018,C10,U120,POINT (482076.1178345726 5558164.681197926),CZ
5473,46603032,B11,U111,POINT (483019.3661629652 5572123.411707263),CZ
5474,46662942,B51,U111,POINT (482963.1376594945 5481976.019694395),CZ
5475,46723010,E20,U111,POINT (493508.4115373918 5549371.575394017),CZ
5476,46723068,C32,U120,POINT (497421.9666158169 5607197.828136754),CZ
5477,46622962,C31,U120,POINT (480311.0773343747 5502190.859078497),CZ
5478,46623062,C22,U120,POINT (487040.1207519083 5601897.753173836),CZ
5479,46782890,E20,U111,POINT (491465.9241834485 5429306.777901946),CZ
5480,46782954,C23,U120,POINT (495735.7276781695 5493126.851099153),CZ
5481,46782988,C10,U120,POINT (498015.011503184 5527028.065636677),CZ
5482,46783078,C31,U120,POINT (504084.6514864691 5616758.07334956),CZ
5483,46742916,B16,U111,POINT (489207.4061872324 5455506.123668888),CZ
5484,46743058,E20,U370,POINT (498740.8741953346 5597091.734154105),CZ
5485,46743076,C10,U120,POINT (499958.7107531537 5615037.091386796),CZ
5486,46642956,E20,U111,POINT (481904.4343867905 5496072.130015254),CZ
5487,46802952,B13,U111,POINT (497596.9275282546 5490996.686121492),CZ
5488,46803094,C31,U120,POINT (507164.4327572371 5632572.491876252),CZ
5489,46702892,H11,U420,POINT (483619.5352010634 5431843.551457628),CZ
5490,46702916,B11,U111,POINT (485217.5674370036 5455777.460681608),CZ
5491,46702962,B51,U111,POINT (488291.1630146684 5501647.45826818),CZ
5492,46703032,C10,U120,POINT (492995.1209526297 5571442.434263057),CZ
5493,46922954,B13,U111,POINT (509701.2045624403 5492175.039267499),CZ
5494,46922974,B73,U113,POINT (511041.3798467774 5512116.550013805),CZ
5495,46922992,B16,U111,POINT (512249.7447975789 5530063.326065659),CZ
5496,46823004,B11,U111,POINT (503080.5416679068 5542708.589436891),CZ
5497,46823098,C21,U120,POINT (509431.1060826303 5636423.610644331),CZ
5498,46923038,B11,U111,POINT (515347.2368082924 5575925.059121633),CZ
5499,46882954,E10,U370,POINT (505711.027594912 5492447.072753153),CZ
5500,46883002,B11,U111,POINT (508931.5655241691 5540305.971262992),CZ
5501,46842936,B32,U111,POINT (500517.1314415862 5474770.733988285),CZ
5502,46843072,C21,U120,POINT (509664.175757412 5610367.020003133),CZ
5503,46942938,C10,U420,POINT (510625.9886998243 5476085.331310221),CZ
5504,46942996,B11,U111,POINT (514513.7522846029 5533915.211147346),CZ
5505,46982950,C10,U120,POINT (515418.781659016 5487778.518866009),CZ
5506,46982968,C21,U120,POINT (516624.4930034975 5505725.816175693),CZ
5507,46982988,B11,U111,POINT (517966.6133630006 5525666.602667187),CZ
5508,47002968,C21,U120,POINT (518619.6579125824 5505589.664905212),CZ
5509,47003012,E20,U370,POINT (521575.7963946417 5549458.385071315),CZ
5510,47003036,B22,U111,POINT (523193.4306108229 5573385.564454514),CZ
5511,47003046,B11,U111,POINT (523868.5216386686 5583354.997686613),CZ
5512,46862912,B32,U111,POINT (500910.3805932035 5450702.889952081),CZ
5513,46862968,B11,U111,POINT (504653.6999989856 5506542.376228256),CZ
5514,47062980,C21,U120,POINT (525410.2921409614 5517145.480109334),CZ
5515,47063024,C10,U120,POINT (528370.0688310019 5561012.902032795),CZ
5516,47063034,B41,U111,POINT (529044.4522791688 5570982.384860362),CZ
5517,47022940,E30,U120,POINT (518740.0384173755 5477535.444708094),CZ
5518,47123004,B11,U111,POINT (533009.0935486695 5540664.440538745),CZ
5519,47182934,E20,U111,POINT (534300.0086831594 5470463.849792262),CZ
5520,47183012,B11,U111,POINT (539533.6417840855 5548230.892005272),CZ
5521,47082954,B11,U111,POINT (525662.2869656887 5491086.201230189),CZ
5522,47082984,B11,U111,POINT (527674.0998379472 5520997.274472065),CZ
5523,47082988,B11,U111,POINT (527942.773846884 5524985.30454388),CZ
5524,47143010,C22,U120,POINT (535408.2615174231 5546509.844129367),CZ
5525,47042942,E20,U370,POINT (520868.9026839665 5479393.554196906),CZ
5526,47043048,B11,U111,POINT (527994.2914841686 5585075.930732254),CZ
5527,47203084,C10,U420,POINT (546393.9525193475 5619871.517063288),CZ
5528,47102890,B11,U111,POINT (523384.6495009635 5427134.348157899),CZ
5529,47102990,B52,U111,POINT (530072.4181088604 5526842.997715689),CZ
5530,47162956,C21,U120,POINT (533777.0437326714 5492535.448375761),CZ
5531,47163040,C33,U370,POINT (539426.2749168754 5576281.547252791),CZ
5532,47163076,C21,U120,POINT (541860.8711697462 5612169.846130153),CZ
5533,47062918,B11,U111,POINT (521260.6295663192 5455326.795214663),CZ
5534,47062954,B32,U111,POINT (523667.1163303551 5491222.367906326),CZ
5535,47223076,C21,U120,POINT (547847.316709099 5611759.920713058),CZ
5536,47362958,C23,U120,POINT (553863.9840761807 5493166.043671352),CZ
5537,47362988,G11,U321,POINT (555877.6111788204 5523075.621280945),CZ
5538,47242928,B11,U111,POINT (539884.5443480728 5464072.706137761),CZ
5539,47243004,B16,U111,POINT (544981.2168145791 5539845.891420633),CZ
5540,47243078,C21,U420,POINT (549978.3270741436 5613616.992270678),CZ
5541,47382918,E20,U111,POINT (553183.1009448841 5453147.837111198),CZ
5542,47382960,B13,U111,POINT (555993.4273999041 5495023.609467945),CZ
5543,47383014,B11,U111,POINT (559622.7574795502 5548859.553708548),CZ
5544,47383028,A11,U370,POINT (560566.6213449863 5562816.335547847),CZ
5545,47262922,B32,U111,POINT (541478.906088769 5457953.946191693),CZ
5546,47262992,C21,U120,POINT (546169.4466156695 5527745.890735495),CZ
5547,47263066,E20,U370,POINT (551161.1995910153 5601517.898776988),CZ
5548,47322994,C31,U120,POINT (552290.1254917987 5529330.396376434),CZ
5549,47323076,E10,U370,POINT (557825.0077647688 5611076.528626572),CZ
5550,47402980,E20,U111,POINT (559330.9690995509 5514826.8526018),CZ
5551,47222898,C21,U120,POINT (535887.6272031005 5434295.454552626),CZ
5552,47222994,E20,U111,POINT (542313.171771436 5530012.704208076),CZ
5553,47223018,E10,U420,POINT (543928.6016908271 5553939.616778564),CZ
5554,47283000,B41,U111,POINT (548702.8639670915 5535585.119826954),CZ
5555,47343038,B32,U111,POINT (557250.4527177288 5573058.58346424),CZ
5556,47343048,E20,U370,POINT (557925.9500406102 5583027.485845557),CZ
5557,47343064,C10,U420,POINT (559008.0166780088 5598977.493736125),CZ
5558,47522998,B22,U111,POINT (572514.256017892 5531952.364385852),CZ
5559,47523004,E20,U111,POINT (572918.1296706145 5537933.917528269),CZ
5560,47643032,B32,U111,POINT (586780.0487583317 5565026.624351791),CZ
5561,47482976,E20,U111,POINT (567044.2220445056 5510292.756166841),CZ
5562,47542906,B11,U111,POINT (568344.3718045781 5440091.477157796),CZ
5563,47602964,C21,U120,POINT (578211.9111291501 5497509.365172064),CZ
5564,47602990,B16,U111,POINT (579958.511343307 5523430.169781711),CZ
5565,47603010,C21,U120,POINT (581304.8255288037 5543368.571683478),CZ
5566,47603034,E20,U111,POINT (582923.5730285721 5567293.953124668),CZ
5567,47662970,E20,U111,POINT (584601.4441437762 5503081.076467092),CZ
5568,47662986,B51,U111,POINT (585676.5007559669 5519032.239025272),CZ
5569,47663006,E20,U361,POINT (587022.4811951147 5538970.664075043),CZ
5570,47663038,C10,U120,POINT (589181.0178102377 5570871.043209621),CZ
5571,47502932,B13,U111,POINT (566090.7252398792 5466288.103124113),CZ
5572,47503004,B11,U111,POINT (570922.5349521979 5538070.582404272),CZ
5573,47562876,C10,U120,POINT (568340.3684367241 5410041.533944339),CZ
5574,47562940,C21,U120,POINT (572612.341710664 5473854.701179798),CZ
5575,47623030,B11,U111,POINT (584649.280557604 5563169.661401535),CZ
5576,47682886,B11,U111,POINT (580978.1725508467 5419193.641517332),CZ
5577,47682912,B11,U111,POINT (582712.7868857869 5445117.88987136),CZ
5578,47682972,C21,U120,POINT (586731.3949369084 5504938.253375049),CZ
5579,47522908,E20,U111,POINT (566482.5172856877 5442222.130487929),CZ
5580,47463006,B32,U111,POINT (567066.0541276979 5540337.71950885),CZ
5581,47882882,B11,U111,POINT (600666.2215969029 5413837.917083688),CZ
5582,47702946,D10,U111,POINT (586982.9223703222 5478880.145872472),CZ
5583,47822874,B43,U111,POINT (594146.7403153382 5406271.390694012),CZ
5584,47902932,B11,U111,POINT (606001.9942572066 5463553.906458187),CZ
5585,47902982,B11,U111,POINT (609357.023132555 5513402.327153726),CZ
5586,47842890,B32,U111,POINT (597208.5007812775 5422088.372443593),CZ
5587,47842918,A22,U312,POINT (599078.2123530392 5450006.200866156),CZ
5588,47842956,D10,U111,POINT (601623.1703349455 5487892.361504204),CZ
5589,47722936,C33,U120,POINT (588308.763009634 5468773.366702198),CZ
5590,47922952,C31,U120,POINT (609338.0649276471 5483356.823076867),CZ
5591,47862942,E20,U370,POINT (602680.2890788591 5473797.722778924),CZ
5592,47862948,E20,U111,POINT (603082.4297484872 5479779.657578326),CZ
5593,47742934,C21,U120,POINT (590170.4741729057 5466642.595059969),CZ
5594,47742942,C10,U120,POINT (590706.1732856961 5474618.657961966),CZ
5595,47742998,A11,U111,POINT (594466.7981736551 5530448.163386539),CZ
5596,47802940,E20,U111,POINT (596559.1636771546 5472214.281351523),CZ
5597,47743008,C10,U120,POINT (595140.3044015347 5540417.229293227),CZ
5598,48123012,C21,U120,POINT (633334.2768259292 5541802.0891304),CZ
5599,47942874,B13,U111,POINT (606119.8457638751 5405450.364644327),CZ
5600,47942906,B13,U111,POINT (608254.5871289042 5437357.198165908),CZ
5601,48002950,E10,U111,POINT (617187.4283074322 5480814.92745269),CZ
5602,48142884,B11,U111,POINT (626743.5364725663 5414051.054641602),CZ
5603,48142924,C10,U120,POINT (629416.8068420044 5453933.339879618),CZ
5604,48142992,C31,U120,POINT (633982.6014986549 5521726.931339467),CZ
5605,48082886,C10,U120,POINT (620889.5529125992 5416456.625597781),CZ
5606,48022900,B13,U111,POINT (615836.7445852309 5430826.906197494),CZ
5607,48082970,B16,U111,POINT (626514.2052738386 5500205.875012003),CZ
5608,48083056,C10,U120,POINT (632314.9730314356 5585938.274680852),CZ
5609,48023006,B32,U111,POINT (622948.8698271667 5536506.193086713),CZ
5610,48162880,A11,U370,POINT (628472.5519603909 5409925.478411173),CZ
5611,48162902,B31,U111,POINT (629941.2734034699 5431861.283626317),CZ
5612,48163008,E20,U111,POINT (637057.0201855374 5537540.237278868),CZ
5613,48163056,D20,U420,POINT (640300.3230227177 5585389.840525223),CZ
5614,48102890,B11,U111,POINT (623152.2610604052 5420307.87514852),CZ
5615,48102906,C10,U120,POINT (624220.8863494686 5436260.971396654),CZ
5616,47982954,E10,U370,POINT (615459.8563623034 5484939.836926945),CZ
5617,48042900,B16,U111,POINT (617832.519488162 5430689.869111379),CZ
5618,48042922,C10,U350,POINT (619303.3041177854 5452624.848632703),CZ
5619,48042948,C21,U120,POINT (621045.157259797 5478546.884458263),CZ
5620,48042954,B11,U111,POINT (621447.6832466072 5484528.73115312),CZ
5621,48323048,E20,U111,POINT (655730.6544113439 5576317.566595705),CZ
5622,48402960,B11,U111,POINT (657782.2169118321 5488040.272140305),CZ
5623,48403038,C21,U120,POINT (663040.6025553721 5565799.832326917),CZ
5624,48262888,B11,U111,POINT (638985.9703124997 5417216.000151041),CZ
5625,48262932,B11,U111,POINT (641929.1078731895 5461086.08143352),CZ
5626,48202880,C10,U120,POINT (632464.2805849417 5409651.052133479),CZ
